,label,theta 0,theta 1,theta 2,theta 3,theta 4,theta 5
16,5.0,168.32750459005376,141.46143446655918,155.91111040464654,59861.882041806835,69726.37067199066,73902.30499814975
17,5.0,139.08451771013625,190.90881927135726,197.68625271345377,67215.98791126448,58571.70737003286,74685.02847187416
18,5.0,143.70642917570635,115.27676479976627,129.78499117902882,58854.15517971374,61218.77825982,49502.3637238381
19,5.0,152.46347723506705,174.3194660178031,148.40577207298753,56654.19057505767,64218.86124309596,68430.28712558074
20,5.0,107.05910789469128,141.32597453127468,123.6694828110243,56846.64753180814,60481.652976777,76794.4105853349
21,5.0,119.78236256056606,144.6748334310808,111.20921165941633,58683.3672775852,60303.58845011126,57672.44998970131
22,5.0,121.6054394524463,125.53265350805562,116.2018261189367,57554.1476910361,61892.9365337403,79779.56875658546
23,5.0,108.48562853132455,169.77899031099025,161.41489749856112,64515.99001577753,58073.361159977314,51306.381485909136
24,5.0,144.41102468046003,137.65772090770426,123.67241372912335,60633.67135201291,63414.136488280325,88322.27120040312
25,5.0,110.6760475458971,123.91619780955347,126.17485411237696,61166.66859205307,60788.51248995757,66951.9659969853
26,5.0,196.6722198477912,109.09219571625006,140.76395896565492,67681.83627266512,56800.38139928528,79331.60339272319
27,5.0,131.53775560583972,192.8851469639443,191.8230429153542,65949.11435639054,59205.038034957855,47645.602133877976
28,5.0,149.96984724779995,147.97756606756963,159.72645688644414,65248.80877032626,55260.62274667971,88714.40065609623
29,5.0,186.30994123222465,176.86456184325863,163.66705655493135,61116.356257116124,67210.90809436329,59884.27422802231
30,5.0,150.6585058891347,127.04260283183771,165.86775955394563,61044.778789159245,61338.74299628295,76362.5981050165
31,5.0,116.46585345443398,142.25487658615813,163.90755565296195,58999.444544479265,55697.31534958878,61474.25292592743
32,5.0,106.65646965395055,154.5271948208924,101.33383032046113,62265.41382161515,59524.014890993756,67318.79375862733
33,5.0,178.1426517131443,170.10143330999023,159.82378210161764,63901.594238787555,58734.41453368544,63326.1012735722
34,5.0,157.11561226280614,112.57832708839426,117.00385153174923,70561.21758001887,56159.95569334624,70042.56781406021
35,5.0,106.38225620630153,196.94218771363347,156.4889173758427,58399.147482049186,66342.00179978994,46529.7178562126
36,5.0,174.94006456639025,121.48132137678023,189.3854814998717,58879.443676136536,57033.67148161444,82539.03929128533
37,5.0,117.50154179649502,130.77822641176752,113.64446790286577,59553.906267388724,61786.97305807515,55921.95279955411
38,5.0,166.03729739438893,157.60996291155917,173.40262083867674,64625.99282150338,58316.63489902813,73052.77568178024
39,5.0,127.21593251791303,146.91443364837008,173.64975613164563,70555.70480895399,58670.44861454491,46207.05427878421
40,5.0,159.3259537603189,178.6755091725546,137.84562820840424,65103.660736620965,60856.981318323364,84166.9448709043
41,5.0,170.38361875900986,103.18642705613861,191.40381439813808,58360.42257505217,64266.182868013624,65660.55342671176
42,5.0,117.59789331924583,100.36727098184855,133.14910223899795,60565.76832075229,58511.20453854634,58242.85536642542
43,5.0,160.1175203004129,126.18152775233014,183.76070093814462,56292.766545394166,64586.40994632552,59289.056547439024
44,5.0,146.92993599112316,117.60217361092789,194.6786862845962,62515.40979339017,62815.34637891881,83005.25590995842
45,5.0,104.74342653580881,133.05768019403538,121.89630083239604,61916.9971606935,61510.66210105224,45837.34332951571
46,5.0,148.08901316196676,169.59541729075917,163.5985190547768,63757.09352262801,58408.70159384256,49919.63368599206
47,5.0,138.44496694760198,165.72128878720596,112.63224217701678,57474.45687386485,62675.79400062209,68060.13288238423
48,5.0,193.85585326619446,108.23389460433187,134.99556171974805,65833.39434102556,58514.84028637914,63432.2993070151
49,5.0,168.5792134100667,189.03431656048568,160.60892155474374,57463.3561773879,66286.33802248114,52176.61414421203
50,5.0,186.03477088843988,188.64752857488594,139.99318791846528,63852.258650187236,63315.97238530103,74526.10364407036
51,5.0,173.03054724808442,181.45593785875406,164.8026613929014,68667.61228024478,56488.62771890332,71282.66356098818
52,5.0,172.2689299128231,128.49853355056663,137.10057366671597,63901.4577149291,56985.37480023383,81715.52699397094
53,5.0,145.96299919395,144.04532301911624,168.0153953579702,56869.3363040961,69405.46844424159,76970.04876801933
54,5.0,124.60335823378512,194.54921075437065,110.76713520681976,58999.69999959282,63544.691995697285,67112.16828143707
55,5.0,119.03055489196268,141.09454441811417,138.52705875386465,59595.69180073442,65521.175509966924,46956.01352773071
56,5.0,172.02527287867892,110.99651657014503,161.85239041630962,61240.56531389037,67011.60967754331,62176.35397734986
57,5.0,197.2599942924312,139.73502278915223,140.4715178390787,67517.68707744728,55060.23948893684,72054.57187210425
58,5.0,158.88075859714198,192.97208809652977,152.58918510760012,59243.672459267924,69748.6576495091,85115.34294263134
59,5.0,142.81789312536964,135.25796154356578,129.92937637071776,59874.63465747167,71565.48052059815,52201.816486812466
60,5.0,154.8869178588493,104.26143425543869,106.64981281916288,57741.66090125683,60772.627494756176,67976.09822889438
61,5.0,158.11550484291985,159.59779716377346,146.5481602699205,71721.61987644875,59631.400939670195,71753.26400291534
62,5.0,195.20709376901735,129.2230495122181,143.07043879165434,69293.03585683569,54884.16133662952,88791.63775932947
63,5.0,155.39308811170662,121.35450630833307,170.86276578357123,62952.79450949341,56858.95105388776,53899.35704794098
64,5.0,113.70604345713451,166.71717818231284,196.1500410138093,63092.338385327224,59051.891918485504,70412.73498990579
65,5.0,127.60488636736447,166.79091772702117,105.47518763655924,56220.085815544706,62209.31168538102,83815.38187710656
66,5.0,140.2496332525419,184.23685443566131,158.95463856779088,56875.446084127114,66766.53707618087,84640.19806797976
67,5.0,192.62738265185885,133.28548577464622,112.43513472471497,64757.379374555676,56949.81381878366,81554.98975658978
68,5.0,149.41666079560576,116.50038420665875,129.3816452964146,60679.861862659825,64696.33997010352,64249.876867538376
69,5.0,190.22740344317126,158.00048258465725,162.18029798739923,59753.85025721076,71027.9105857255,62510.42254573152
70,5.0,119.10740893827328,135.52436486789583,189.91006843225824,68538.4062925714,56357.4838707666,48960.55057006378
71,5.0,175.77544384809568,151.95455370558125,163.19341023019956,64970.63601198782,60403.4716367149,62035.91078339569
72,5.0,165.24475626347336,153.85856261405462,133.1553619072302,73318.57147459069,60121.97708624037,86502.6082535839
73,5.0,122.61375500265997,140.17747133649112,102.40390714631829,58089.811374620396,57021.18168964599,58179.828724394174
74,5.0,163.72747583645756,171.62165381570847,191.20840535607852,57919.5689069015,63820.43762447134,58399.46053216903
75,5.0,115.37705560083447,189.5801845410294,119.41703037462436,61237.66651051904,64455.03488222134,88211.88695114851
76,5.0,146.99882747625776,199.1887731934151,163.43349218546635,65973.79027146756,60663.08478705656,72025.94796646397
77,5.0,103.12310845588163,112.87800249637952,186.10743775638494,62536.59812075322,58719.82746158673,62273.06143523102
78,5.0,180.95016837158863,129.8416294546719,142.91669421295353,64440.03272073709,54313.476766619744,48480.186065957096
79,5.0,120.29409597908551,137.14169944954185,162.18173348057692,68858.567001817,58463.94794713476,62618.10497017205
80,5.0,198.24414527083138,139.36887250877456,105.65163225922836,70622.54295319068,58868.59605546555,72266.23419082847
81,5.0,149.0386162057242,170.37126899840595,112.42166676626452,66360.83690903445,56269.34578186285,83547.15365532698
82,5.0,136.79320537435723,153.1546383082151,114.15813313944699,57197.02664567939,68364.63264220845,54265.44107410712
83,5.0,185.46839453979484,112.98853305339142,101.53096065392255,62168.75256006338,56071.758453660295,52973.928765152676
84,5.0,189.86902955438612,179.95293727273628,146.1265691228088,62775.424529729615,62458.067802826256,79779.36046631451
85,5.0,173.8817686106066,187.07534103542216,143.11165065014134,65087.014581364536,57422.12601532886,69474.93591828874
86,5.0,132.31720983862837,113.43419876280588,126.38614317210406,55976.78698431445,64782.36879128513,71948.96525426033
87,5.0,163.23434778924934,184.96495317320512,100.52378416579364,63900.94314324135,60823.487574972605,45396.26945737443
88,5.0,134.60459276070836,100.25536351728753,126.59258812699349,59488.203089742776,60914.754006736606,45429.30401340972
89,5.0,128.23342574923626,185.7128395836399,164.7798060985657,62161.75663948717,58338.75816089685,72603.0134595166
90,5.0,141.4469731903922,198.69699986801044,141.18435646551654,56721.09178751025,69318.55975445035,52019.32415535629
91,5.0,119.50820553565214,111.28903104065759,122.46011571867376,65745.9502065047,53727.074916365236,66183.2104392876
92,5.0,186.6778100140508,138.5768826744762,155.93247371719394,61188.692394134254,65883.36482817693,86647.86334368493
93,5.0,182.7087713820174,160.65170574794368,184.10700954261677,71914.36556195113,58700.16518509356,85674.35833354137
94,5.0,105.65371581348805,104.60983234338927,120.26037316417526,65877.60117441721,58336.61651097394,55505.04686159601
95,5.0,195.48853334569787,115.53431712854535,111.85036075482986,56280.53003847075,62749.141894686385,74093.16705273102
96,5.0,183.68064455236933,121.71308755874152,188.688723640849,61262.25305096159,67598.18858525949,58562.93090979064
97,5.0,191.30311567745338,108.32429133303565,154.87751363909294,57210.272769961884,65523.73886112211,47908.88475488261
98,5.0,148.56526676804427,113.73983889559275,155.29203739096317,64207.150621550216,59786.51035111028,62105.92218455357
99,5.0,107.55204480608658,187.41232161896903,125.26220130072697,63795.50577764122,59917.80027132743,57847.141534874216
100,5.0,103.74989231437227,194.49415236105222,158.3922806021485,54374.65372915461,71357.37836044338,69318.21140286248
101,5.0,184.77333114793328,100.30268404508446,126.86597441802424,61246.92906326689,67797.36508751169,55383.852821961984
102,5.0,159.77972009586054,121.54075104237816,198.29597303786258,61282.40314762062,57693.44059275502,75232.06197088052
103,5.0,113.19218745334598,172.63560319267492,163.39486347843751,59392.362321744324,64672.09132929162,59672.027986482695
104,5.0,140.84591604458228,188.86978541188768,182.70502845436897,59618.034633247415,74519.80835632484,60817.13060445234
105,5.0,133.79650879317262,132.58718101125902,170.7411066661494,67281.04749257916,57457.136334294635,73398.62075960018
106,5.0,141.81703679738195,148.86151744918902,181.72099318132695,59767.1170051965,60936.62339032226,50514.99314888091
107,5.0,135.4280721705552,182.39695852006798,182.90929820655455,64231.006360795844,63025.44667592122,76317.96233239553
108,5.0,104.24933401882903,136.99771756312214,194.36679575094774,64029.49474885945,57951.914692368264,75627.55946205475
109,5.0,186.65078798394686,115.05695744298305,177.0174893439359,69494.62486019905,54118.51897958153,46248.89025211577
110,5.0,148.16955218267958,185.0515815688475,166.2692594455367,63242.16804721089,62233.253759209634,51845.97894608916
111,5.0,104.74596362369242,137.6025765991746,113.03000682984816,58445.630585240375,68619.32883419623,87142.00716978451
112,5.0,149.7386323732471,104.46311010762204,163.31779010944553,64819.86007913152,58329.28240405356,80369.09595233467
113,5.0,168.27018750714745,151.40911788149484,134.3243431707342,56341.18959263136,62412.08991787884,60576.518995169856
114,5.0,194.43950650149833,112.34154193394508,198.8939957808302,68975.59409395157,53658.53835310005,54766.13598337152
115,5.0,143.9819795992517,151.08020172394197,181.26142985010293,66539.50381818097,55115.55805400249,66755.45110030149
116,5.0,117.84972982817709,165.45156737702143,199.0506582058925,58040.77408982913,69317.86006989206,79340.19287655034
117,5.0,141.62902842086265,165.22364611040587,157.43032124708887,68006.54629826688,57987.93599873307,74984.87437342793
118,5.0,115.54772251036984,142.48498097592184,194.08071863817372,54663.38754342191,65408.62828147109,70489.43419963049
119,5.0,178.08881327673603,160.0492852705159,144.25210910193138,56628.21515299343,62147.151444505216,82421.60835174183
120,5.0,112.9381022584955,111.54986496346028,152.087809054118,55512.77497708713,68425.08331347095,54580.22832978369
121,5.0,152.21734529416096,100.18798055554497,114.42550548092748,61910.614090563606,54099.46517670339,70642.8907249716
122,5.0,147.0134778445434,196.54691477468714,152.31351552334021,60211.03020136233,66317.67414159153,58128.54678837627
123,5.0,127.54874175056872,177.99042822926964,196.40947595855167,53930.59467571424,64946.071983126974,75478.75842869462
124,5.0,179.37903449782164,198.79494453705018,137.03710144796577,58506.08501727993,62577.37736138128,62167.930450953565
0,6.0,195.11775399659888,113.30153962128553,155.27684040631362,65741.85181357904,71155.11731596124,48284.047300854036
1,6.0,176.20183812903502,192.39421679552373,103.90332254280167,61861.15727711293,84219.38807678779,45092.362690617345
2,6.0,102.8435789002095,174.13962649469352,168.0062820380692,61219.185481470675,77254.80811032343,49936.81252090389
3,6.0,180.1681010866851,118.85478380294524,180.28502459770823,60104.07215272069,72782.90786618757,75345.27352213526
4,6.0,143.87501515494088,114.30012276643427,159.75124630384488,55838.70055072669,81305.78446021245,66150.79057819881
5,6.0,184.92955225369843,194.7856326027873,108.86424405346852,58061.518061579794,86860.55121580468,62452.52227433106
6,6.0,185.4064332995398,104.61742317638257,147.29052049520217,57345.14608207267,79600.53027621939,81643.41196974678
7,6.0,176.34740698944364,113.58661206897068,170.9722500690919,57805.80290612062,77856.52258970746,58916.258087208626
8,6.0,188.0649547185453,134.53917721057098,149.92804508675619,63689.068978724914,75957.8702336377,72706.35925182504
9,6.0,190.46694791597452,174.36633001857547,186.70210462432993,62221.4614825084,78578.68770262695,71569.50674571558
10,6.0,110.19072741474389,134.71164738927882,107.85342080160385,56220.45272319674,86643.53799810258,45348.834949700344
11,6.0,118.45080944029273,103.05664686383152,186.6168337559314,58943.81554076054,89495.28199051203,55251.64772179065
12,6.0,185.29425639126282,132.27898748674951,170.45892992092564,65658.10547807752,74926.91727084687,52525.709728857175
13,6.0,107.65977700832568,170.50386459865436,134.87198119791253,66085.82156121316,79937.93137729465,88413.77704023966
14,6.0,137.97211195109313,160.37676828713143,164.3188954231581,64461.724872873296,77812.25004310548,78126.35016231758
15,6.0,179.75450364315157,143.6257436637049,136.68440309864542,56334.8450756481,84513.97701184789,59472.15011102858
16,6.0,148.73945859168538,127.25925421577132,165.32910339495743,68124.41315621411,78256.54029378267,54614.14780329072
17,6.0,122.53307314816368,142.29704553005206,131.43110111572992,61380.584619350644,84053.39216759255,79512.9727035467
18,6.0,170.937634578264,159.68377565865524,167.55134945880764,67676.48782624923,81824.57611528145,88233.53812481916
19,6.0,192.0731978751877,169.6331368233097,106.44110878088419,59704.90725063843,76229.62034492956,87446.83543929191
20,6.0,181.27644223894742,120.89548962176866,134.91880785601558,58089.71408934933,87265.70401000796,60462.32643306587
21,6.0,177.4925115435122,196.4115329416581,132.947141563834,65199.01662502133,76509.18762423086,65834.72093032557
22,6.0,133.88166136184014,149.1497668928955,190.59441453518556,64975.02613771478,76852.99484229498,58689.91160951294
23,6.0,130.27044606687278,182.08880278508138,168.9882494121601,58624.9467323368,75765.50104785577,58588.09947517266
24,6.0,179.26676942784556,159.9485021864405,131.59209798626702,62875.486223910135,84693.94094819427,48279.167064555666
25,6.0,165.23438542600593,139.39276009607985,193.06013509620914,58429.524771584096,87462.41028143896,57282.16416744388
26,6.0,182.3243239178869,183.0058670523772,181.28999204413645,63982.14530325819,75404.83803415782,75062.35372168996
27,6.0,117.7283591471381,176.7172054740751,196.7058898589787,65568.47870917356,82385.68268941523,71096.513576138
28,6.0,163.21776139226677,159.36279412611322,139.1759453677023,55169.32748629027,88640.5705258874,54414.84099245281
29,6.0,128.17264047377992,135.62752286617763,160.62766295612622,67599.07024707715,79167.25213582139,70886.8524963223
30,6.0,101.77262461443766,110.0908383391787,167.04610636102916,53627.24291524579,84844.25902921599,70474.58894622582
31,6.0,150.58703406981303,142.7237494675112,116.23678423134677,58431.89233208075,79911.46542253681,48364.71510029826
32,6.0,165.22224755257605,119.75165472853561,184.6512216234207,69782.61448405338,77419.32056948876,65164.89748309355
33,6.0,168.09991690790747,174.85549813938667,133.01943759454932,61476.19969366333,79882.6668428121,81923.98988822396
34,6.0,115.80339324349845,129.37103911253084,112.39248467889647,58579.05556734335,77318.87978485494,59886.16257013027
35,6.0,150.8426811191272,125.99444376519965,151.69319612688977,58883.01133283691,82885.64355554958,62081.608775126115
36,6.0,150.18521911235982,189.75360522043692,197.34644887976535,60472.58972347195,78187.1167997522,46783.58139788401
37,6.0,163.88823217464886,130.2024939758026,131.67040019164267,70801.49136420534,81165.0439400448,76546.98051647234
38,6.0,173.96046463791276,137.24846287008108,112.9459023723955,55614.956300220874,84456.8114879922,88764.70359824198
39,6.0,133.2485768449332,180.6474940840934,142.85019572017825,53679.06747399109,88703.6400348303,82289.22929582116
40,6.0,189.61898752487465,112.86878832676777,128.78454908327316,60968.30967834435,80289.13695441003,85991.63199518851
41,6.0,143.33184254353057,163.5905691490944,182.72172502245235,64331.39612660864,79776.89597302536,72187.16249331954
42,6.0,178.73102475778984,172.78335791661897,138.24399620534263,61489.534220990245,80790.8457401513,56647.262954587706
43,6.0,133.51249833109716,164.90631414505495,167.39017667293848,61950.87909008695,83238.13309636102,58700.99328396964
44,6.0,152.8878890332805,136.92658147110595,164.20205378997107,57042.66334944578,78615.13261322191,57827.331273977616
45,6.0,100.41532066437325,127.48512769102112,101.97264979693757,65128.16136105254,78523.14858609794,72116.16350010487
46,6.0,195.59669108593744,139.38961875031495,188.7908054589784,67858.8528491914,77785.65240328458,88678.12944056865
47,6.0,170.34671926509918,152.23060036825296,133.07784967454927,60547.272147528085,75193.2759150184,79709.77406650377
48,6.0,186.05377041721064,177.59891579677907,150.33191513143473,58298.81711660357,83603.07680742096,85765.06955378618
49,6.0,194.79186100052073,133.9197605250196,131.17760190315536,57995.181597372924,88215.8780969505,53184.82121524402
50,6.0,176.18746505007687,140.8334123617949,177.56980835669202,70492.93400397191,80882.35222874573,57147.861954329754
51,6.0,195.06991839990013,117.90664726737592,108.4622686578588,67707.22162434041,79306.24281716361,86133.35639509979
52,6.0,192.20943132956234,172.49621097093888,127.49250203370505,57017.930966368804,81506.5609784119,58447.80876187801
53,6.0,121.54454775137128,151.46850887560828,114.9152365364006,68091.95414354341,78635.58815005163,46588.997736316705
54,6.0,177.60833018994825,147.06541032310625,122.20931103674214,58151.982995721664,79212.90749866558,62740.209210199464
55,6.0,168.32688548434635,179.21319491643624,114.68092680547547,63126.90336222152,73422.11699227225,56015.84778245695
56,6.0,102.49377392151395,123.68704328741788,120.61931768554298,61751.17346085637,71197.46833411379,54302.34453746604
57,6.0,138.09864530231062,174.28153225657954,180.60858314755728,59727.99661420975,76879.94380914353,83323.5782391819
58,6.0,121.88364410158363,188.5495263018106,190.32894195074485,60115.47534508103,74033.83266777746,80708.32381446686
59,6.0,152.81459990223442,191.09432318637232,157.60451154337412,57664.342022822406,80213.72676957404,64135.79828005968
60,6.0,185.3141055460057,163.23562741122964,183.68454312563674,61261.17591253041,82859.64416025908,55193.03814153424
61,6.0,158.76736519072998,150.91750015234817,109.23556861657451,68733.99166891971,76314.94620017335,79414.55395481751
62,6.0,118.44841459555107,135.7580471777478,113.28138935624483,55669.24074225925,76994.89953435399,46680.16656283477
63,6.0,143.30819334214922,102.96474023902236,105.68234028118417,70636.91259745126,78392.93220925285,51789.46748780139
64,6.0,138.0122568375191,128.3810734917515,167.49573813165887,59645.18604717648,74007.95804624372,49823.03159324814
65,6.0,196.79984174466443,171.4438044395244,133.67260311946413,68676.97222696246,75648.5813625142,64087.49273520817
66,6.0,118.7593205147256,103.00895407165129,178.96566749135974,56294.778577476674,80477.98305184604,89401.54569762535
67,6.0,142.44028929598207,178.94617279621374,190.98300614982145,60602.268329341205,85728.61516786423,77290.44402600301
68,6.0,180.15998419160204,157.31559807179264,157.4513139319993,69328.31525867009,80042.01291847172,88327.91395177512
69,6.0,174.4582650125397,173.4929495206054,195.61371455659406,60448.01286862785,89070.93324615115,84141.27287748629
70,6.0,192.43637183232337,114.58941370258204,122.3342439912586,66716.94501707378,82102.45355724274,88479.81401619571
71,6.0,195.09317130157746,109.93803903600298,110.48813285127845,72092.83700743671,80423.42143434416,63357.221892549365
72,6.0,106.62564275412143,140.90290945877388,159.18865722187243,57960.79295747126,74627.10569962033,72775.50476276573
73,6.0,191.29302076980937,179.36037788043186,160.96779741773568,59022.778898589306,86963.33220947554,73294.74977085266
74,6.0,103.0534243210338,166.0470611768243,138.14732828036412,55403.2284847298,76071.97197228843,84760.13720482089
75,6.0,193.12714874709366,138.80926326422912,136.23463483099198,56140.9563653954,84672.93803004266,53384.59859136696
76,6.0,103.83451604294645,157.46889043400685,157.11682489782783,58917.46447695873,85045.00484776008,57920.882581383274
77,6.0,134.7352586714441,198.67872429984817,116.46925628916397,66237.3683506104,84030.33732543155,78349.21119944565
78,6.0,185.23608420254746,162.49050002452356,150.70810766778692,62359.99534584547,79705.12110927173,80184.9549301656
79,6.0,141.0536991095861,190.263953526251,101.343535160488,58158.67946016787,78718.10525187041,70010.40104077329
80,6.0,124.14598640636228,106.03664071320614,138.15251173578383,61302.08735145432,80975.67160774584,65172.676177944944
81,6.0,131.01856800993542,118.87015128344235,131.4292574135512,66162.89206366909,78339.59824721841,58309.82939793966
82,6.0,169.6874524732142,126.05287011249963,131.85975316897188,57733.889287979444,77760.89095116511,77094.27555539638
83,6.0,187.6125885137255,178.92104135274082,164.52477481181836,59076.24394595289,83751.47998382009,83640.79035609445
84,6.0,189.21715225246305,175.53624254879708,135.74317955974897,67973.37533733048,83399.95518565079,59889.31611842828
85,6.0,172.84412927664374,140.59319231141166,121.62577967104036,58822.51386503792,84002.48855861239,89601.68687007239
86,6.0,169.43311606013307,185.84775353691873,141.32899718379616,58534.05773354511,84414.25488237073,76230.87506203592
87,6.0,105.36846565917789,148.14607597635302,187.61362860441898,55345.43162536316,81462.51086934289,55352.5027941881
88,6.0,116.61856768955336,130.64344324774595,103.88586495429112,53482.738433948725,86934.8694686346,60080.58382322267
89,6.0,167.50068379452233,180.1213724702001,109.77039183526483,68614.6753990361,81108.25434714434,68067.58180752707
90,6.0,113.67610185184475,192.01945446037794,166.36928601769824,56654.48648630132,80505.47483465608,62574.25621050235
91,6.0,168.42800549705743,111.49170076446795,171.5344253575005,60226.3295637297,85838.73021385263,61760.95542593494
92,6.0,147.97937470881425,151.42786709879326,177.85137492590968,62173.34307511344,73670.56380179209,57831.352667977684
93,6.0,105.70840895393773,183.1012628814566,170.0578900992999,54837.08528989808,86801.88224733532,50455.11044233033
94,6.0,130.54167229084086,114.41897730044337,129.7525330641123,57749.251141977016,72691.09212629586,68350.12518206179
95,6.0,172.39503529435245,197.63827323310375,144.59989100459217,63098.150371572396,75401.98625444081,83883.32996241745
96,6.0,125.83676452909978,179.86244635965437,170.6316993090245,59243.752624262386,75504.44382316695,82422.98528430634
97,6.0,196.17382834774037,135.18009643984453,164.57101480092024,68793.15009227977,74911.13990779631,78637.13364374495
98,6.0,156.73989292407725,154.0315693628719,164.4882989031649,58699.14315599314,78444.15114460234,48143.87183667553
99,6.0,166.67837310430914,158.2541405789434,109.55048367720951,60548.35180027422,85621.87864316451,73283.26029664661
100,6.0,186.04396213213613,105.60391533777474,154.31864261022912,65359.21642365565,72695.27394257102,70696.67594763826
101,6.0,118.83141891185208,124.17695729980188,190.08200885960278,62200.65735188562,83508.61404880392,48632.67705462141
102,6.0,152.2234559043118,182.83956898195527,148.80578507983205,55757.37434510249,83625.46713499402,58326.250513021296
103,6.0,161.3695390143909,162.15486181624715,180.92122352308144,64211.25554965236,78912.10951989994,60271.137951879624
104,6.0,170.07782061651267,192.5114270023689,107.05640249264617,71621.43854392171,80809.16386294205,79498.89864900682
105,6.0,134.71211978335398,167.6582359323799,116.48659066188569,62444.998914318305,78631.86321633334,80839.322064766
106,6.0,127.59036600693685,150.0288488514559,126.35593128344443,64678.086769194095,73474.12017256448,78133.8128588489
107,6.0,109.25279637603566,173.7085301205954,173.09592007293833,56140.1434775236,83032.5981544796,60076.588860305914
108,6.0,171.4165873627515,176.7766561586802,173.2758188847506,60234.92699490276,87712.04243401877,88277.33572637358
109,6.0,161.90000539690394,177.28947069949746,114.2628574911169,57842.83157407291,86277.0099979383,64229.65248451675
110,6.0,120.08516689308777,132.93160548065384,177.46970154972877,71879.63070873599,80689.3168242776,67881.61137089114
111,6.0,113.32762800471069,154.81566862272592,149.39759954327633,57618.91270270906,75939.44787620386,62832.811844744305
112,6.0,156.19596622289876,144.61926108408713,184.9613610435875,55682.68840506926,83666.19225856231,62598.854003755914
113,6.0,191.93060615948315,187.28737801877287,171.1143797348999,64894.21038920188,76788.53644859353,59670.44747726222
114,6.0,159.29789164504882,113.03524004399232,174.0021238341996,59283.38302013075,89533.65192613074,77184.0379564554
115,6.0,195.98540349299117,142.1574065741729,118.80140267691847,70764.88829597272,82122.58495486958,56061.99589271379
116,6.0,185.0787689244462,129.43266332950208,132.02063104845328,56709.48721741211,79972.6914789151,65926.26732865252
117,6.0,177.03063036300458,129.94276915816587,154.00984876458716,66605.27171141292,81008.58252911453,72579.43939233666
118,6.0,135.21842678839747,123.15631893089055,161.01828353095917,62349.161682343525,79743.96022443083,53863.89929971384
119,6.0,125.07101989919822,147.96386154461254,194.90435537876078,63390.07419176978,79208.44857737987,48146.837939118646
120,6.0,121.74165800568674,181.9135841943411,167.60950163180053,62607.70167764978,73457.63969751439,72957.34124303277
121,6.0,111.80648153012326,140.32621454892342,192.32561426935592,56299.25870895789,86703.04152570538,54601.110006800445
122,6.0,149.19984874880765,107.16268776887696,198.7463537272058,58357.98619962092,89523.98535613756,76679.95730746268
123,6.0,165.8079389045805,147.905107188466,172.4298116176968,63119.52484435022,83000.17721698526,46559.347351485354
124,6.0,126.33473494515513,163.97291156785258,198.4918850666126,61134.779519619464,72252.0103489912,56323.492426540426
0,7.0,119.10639832649179,162.44398455197367,181.48100009935632,75453.7853939824,60166.86283347273,70373.99487329298
1,7.0,126.2547817538485,196.73423882648348,171.91301348080754,81194.88252280022,75387.85839822725,54909.58971008589
2,7.0,192.2611997488137,190.16195074891843,165.1979996499884,87989.77906119302,60627.524203903406,58843.82309096377
3,7.0,156.71373743000143,124.08191784012797,149.80568402048868,75048.48208177622,57932.80932919006,52283.1742526224
4,7.0,176.79466456642,187.42465341874652,139.40854441293732,86360.26102135424,60576.653583470936,57938.88566659786
5,7.0,141.4989146972408,118.44273732764242,107.24930072113489,81898.86665523262,59227.726747582055,71422.81350364133
6,7.0,165.84336531461275,148.51399073495364,114.75805414297051,84086.37205499694,57021.74976616216,88038.0039799072
7,7.0,153.7719582237117,159.6915862543526,108.691946076499,83559.48560452939,56186.22123420528,47389.50528702411
8,7.0,135.07032451452648,178.03790708002558,155.7139614032152,82250.8986792797,57214.842340800285,48504.75087497837
9,7.0,181.65617405585226,169.92552896828397,156.28534910425694,77204.22201064411,61054.76834020012,55354.76659751172
10,7.0,153.79115270283023,106.60667377280527,123.392921184291,77901.14619331255,55610.875856776955,58121.58837548976
11,7.0,121.9140731233206,187.04668760948644,163.9200511874719,86982.45881042117,59007.25368162531,53528.69694000321
12,7.0,158.62951133030245,189.8932302633342,164.60142301732517,79247.7215698282,66355.2221759016,57896.95738339048
13,7.0,169.8011532536599,189.43471916689907,185.989982544724,77418.87895010594,70173.35129868891,72813.29153261309
14,7.0,116.42443120340144,145.97513821854528,137.9955702184954,78118.53867196283,60153.044762956924,60485.82698452728
15,7.0,129.29949866419204,186.95533332414306,184.84946695443597,74551.74415399291,65157.5832564763,70434.0642779886
16,7.0,132.56484116404417,115.41089334806648,132.81901587499942,82895.20775291478,56231.21993496269,76888.9391427817
17,7.0,190.18408794398664,149.33120587071966,174.99724924251683,83625.03684203309,57452.3907151455,58278.9410914371
18,7.0,149.84097668528153,135.49171678720143,168.57913535138897,76249.0409403547,57594.550822712634,66566.12913413116
19,7.0,112.04949087705835,192.485564140083,158.60005658651124,73562.76314164244,66769.29266049847,68398.8684309316
20,7.0,104.4709412064591,147.24081379828925,115.4228499769915,79107.74884103202,69760.111734583,65553.4916595186
21,7.0,155.28717389495827,110.34689642565951,186.3130742989435,79115.1139129546,67510.65912109331,51721.66624980845
22,7.0,142.5878003868412,148.62081597555166,170.2429605071,80974.72643288775,61849.6581415027,77883.57771626691
23,7.0,156.42161921803063,145.67639928420056,172.34982082109616,78897.6776196053,68295.0471865421,62496.98524743663
24,7.0,117.4763121935213,110.71951418048313,102.03648582634074,78886.35219715378,57395.522027470644,73458.50085925224
